黑豹,https://www.bilibili.com/bangumi/play/ss46066?theme=movie,2018年2月16日上映,7.5,https://movie.douban.com/subject/3837687/,,,,,,,,,,,,,,,,,,,,,,
尼罗河上的惨案（2022）,https://www.bilibili.com/bangumi/play/ss46000?theme=movie,2022年2月11日上映,5.7,https://movie.douban.com/subject/27203644/,,,,,,,,,,,,,,,,,,,,,,
奇异博士,https://www.bilibili.com/bangumi/play/ss46071?theme=movie,2016年10月25日上映,7.6,https://movie.douban.com/subject/3025375/,,,,,,,,,,,,,,,,,,,,,,
美国队长,https://www.bilibili.com/bangumi/play/ss46179?theme=movie,2011年7月19日上映,7.1,https://movie.douban.com/subject/2138838/,,,,,,,,,,,,,,,,,,,,,,
美国队长3,https://www.bilibili.com/bangumi/play/ss46070?theme=movie,2016年5月6日上映,7.9,https://movie.douban.com/subject/25820460/,,,,,,,,,,,,,,,,,,,,,,
美国队长2,https://www.bilibili.com/bangumi/play/ss46069?theme=movie,2014年4月4日上映,8,https://movie.douban.com/subject/6390823/,,,,,,,,,,,,,,,,,,,,,,
惊奇队长,https://www.bilibili.com/bangumi/play/ss46065?theme=movie,2019年3月8日上映,6.9,https://movie.douban.com/subject/26213252/,,,,,,,,,,,,,,,,,,,,,,
蚁人2：黄蜂女现身,https://www.bilibili.com/bangumi/play/ss46073?theme=movie,2018年7月6日上映,7.2,https://movie.douban.com/subject/26636712/,,,,,,,,,,,,,,,,,,,,,,
蚁人,https://www.bilibili.com/bangumi/play/ss46067?theme=movie,2015年7月17日上映,7.7,https://movie.douban.com/subject/1866473/,,,,,,,,,,,,,,,,,,,,,,
钢铁侠2,https://www.bilibili.com/bangumi/play/ss46058?theme=movie,2010年5月7日上映,7.6,https://movie.douban.com/subject/3066739/,,,,,,,,,,,,,,,,,,,,,,
钢铁侠,https://www.bilibili.com/bangumi/play/ss46051?theme=movie,2008年4月14日上映,8.4,https://movie.douban.com/subject/1432146/,,,,,,,,,,,,,,,,,,,,,,
雷神3：诸神黄昏,https://www.bilibili.com/bangumi/play/ss46060?theme=movie,2017年10月24日上映,7.4,https://movie.douban.com/subject/25821634/,,,,,,,,,,,,,,,,,,,,,,
雷神,https://www.bilibili.com/bangumi/play/ss46049?theme=movie,2011年5月6日上映,7.1,https://movie.douban.com/subject/1866471/,,,,,,,,,,,,,,,,,,,,,,
雷神2：黑暗世界,https://www.bilibili.com/bangumi/play/ss46059?theme=movie,2013年11月8日上映,7.4,https://movie.douban.com/subject/6560058/,,,,,,,,,,,,,,,,,,,,,,
银河护卫队3,https://www.bilibili.com/bangumi/play/ss44678?theme=movie,2023年5月5日上映,8.4,https://movie.douban.com/subject/26258779/,,,,,,,,,,,,,,,,,,,,,,
银河护卫队2,https://www.bilibili.com/bangumi/play/ss46061?theme=movie,2017年5月5日上映,8,https://movie.douban.com/subject/25937854/,,,,,,,,,,,,,,,,,,,,,,
银河护卫队,https://www.bilibili.com/bangumi/play/ss46053?theme=movie,2014年7月21日上映,8.1,https://movie.douban.com/subject/7065154/,,,,,,,,,,,,,,,,,,,,,,
复仇者联盟3：无限战争,https://www.bilibili.com/bangumi/play/ss46057?theme=movie,2018年4月23日上映,8.1,https://movie.douban.com/subject/24773958/,,,,,,,,,,,,,,,,,,,,,,
复仇者联盟2：奥创纪元,https://www.bilibili.com/bangumi/play/ss46056?theme=movie,2015年5月1日上映,7.5,https://movie.douban.com/subject/10741834/,,,,,,,,,,,,,,,,,,,,,,
复仇者联盟,https://www.bilibili.com/bangumi/play/ss46055?theme=movie,2012年5月4日上映,8.2,https://movie.douban.com/subject/1866479/,,,,,,,,,,,,,,,,,,,,,,
复仇者联盟4：终局之战,https://www.bilibili.com/bangumi/play/ss46050?theme=movie,2019年4月24日上映,8.5,https://movie.douban.com/subject/26100958/,,,,,,,,,,,,,,,,,,,,,,
寻梦环游记,https://www.bilibili.com/bangumi/play/ss46063?theme=movie,2017年11月22日上映,9.1,https://movie.douban.com/subject/20495023/,,,,,,,,,,,,,,,,,,,,,,
失控玩家,https://www.bilibili.com/bangumi/play/ss46001?theme=movie,2021年8月13日上映,7.5,https://movie.douban.com/subject/30337388/,,,,,,,,,,,,,,,,,,,,,,
冰雪奇缘2,https://www.bilibili.com/bangumi/play/ss46062?theme=movie,2019年11月22日上映,7.2,https://movie.douban.com/subject/25887288/,,,,,,,,,,,,,,,,,,,,,,
冰雪奇缘,https://www.bilibili.com/bangumi/play/ss46052?theme=movie,2013年11月27日上映,8.4,https://movie.douban.com/subject/4202982/,,,,,,,,,,,,,,,,,,,,,,
疯狂动物城,https://www.bilibili.com/bangumi/play/ss46054?theme=movie,2016年3月4日上映,9.2,https://movie.douban.com/subject/25662329/,,,,,,,,,,,,,,,,,,,,,,
功夫熊猫2,https://www.bilibili.com/bangumi/play/ss46041?theme=movie,2011年5月26日上映,8,https://movie.douban.com/subject/3233635/,,,,,,,,,,,,,,,,,,,,,,
超级大坏蛋,https://www.bilibili.com/bangumi/play/ss31884?theme=movie,2010年11月5日上映,7.8,https://movie.douban.com/subject/2303163/,,,,,,,,,,,,,,,,,,,,,,
穿靴子的猫,https://www.bilibili.com/bangumi/play/ss31873?theme=movie,2011年10月28日上映,7.6,https://movie.douban.com/subject/2028585/,,,,,,,,,,,,,,,,,,,,,,
马达加斯加3,https://www.bilibili.com/bangumi/play/ss31859?theme=movie,2012年6月8日上映,8.2,https://movie.douban.com/subject/3178770/,,,,,,,,,,,,,,,,,,,,,,
马达加斯加2：逃往非洲,https://www.bilibili.com/bangumi/play/ss31858?theme=movie,2009年1月1日上映,7.7,https://movie.douban.com/subject/1994876/,,,,,,,,,,,,,,,,,,,,,,
奥特银河传说 外传 赛罗奥特曼VS黑暗洛普斯赛罗：STAGE 2 赛罗的决死之战,https://www.bilibili.com/bangumi/play/ss46147?theme=movie,全1话,7.8,https://movie.douban.com/subject/5413833/,,,,,,,,,,,,,,,,,,,,,,
奥特银河传说 外传 赛罗奥特曼VS黑暗洛普斯赛罗：STAGE 1 宇宙大冲撞,https://www.bilibili.com/bangumi/play/ss46146?theme=movie,全1话,7.8,https://movie.douban.com/subject/5413833/,,,,,,,,,,,,,,,,,,,,,,
刀剑神域进击篇:暮色黄昏,https://www.bilibili.com/bangumi/play/ss45125?theme=movie,2023年5月26日上映,6.6,https://movie.douban.com/subject/35652451/,,,,,,,,,,,,,,,,,,,,,,
芭比之非凡公主 中文配音,https://www.bilibili.com/bangumi/play/ss46108?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之公主和摇滚训练营 中文配音,https://www.bilibili.com/bangumi/play/ss46106?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之狗狗大冒险 中文配音,https://www.bilibili.com/bangumi/play/ss46104?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比特工队 中文配音,https://www.bilibili.com/bangumi/play/ss46102?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之星际大冒险 中文配音,https://www.bilibili.com/bangumi/play/ss46100?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之狗狗奇遇记 中文配音,https://www.bilibili.com/bangumi/play/ss46098?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之海豚魔法 中文配音,https://www.bilibili.com/bangumi/play/ss46096?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之梦境奇遇记 中文配音,https://www.bilibili.com/bangumi/play/ss46094?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
芭比之电玩英雄 中文配音,https://www.bilibili.com/bangumi/play/ss46092?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
希德尼娅的骑士 织爱之星,https://www.bilibili.com/bangumi/play/ss45986?theme=movie,2021年5月14日上映,,,,,,,,,,,,,,,,,,,,,,,,
外星追缉令,https://www.bilibili.com/bangumi/play/ss33306?theme=movie,1993年3月12日上映,6.2,https://movie.douban.com/subject/1304551/,,,,,,,,,,,,,,,,,,,,,,
大战外星人,https://www.bilibili.com/bangumi/play/ss31874?theme=movie,2009年3月31日上映,6.9,https://movie.douban.com/subject/2028650/,,,,,,,,,,,,,,,,,,,,,,
橄榄树下的情人,https://www.bilibili.com/bangumi/play/ss45546?theme=movie,1994年2月1日上映,8.4,https://movie.douban.com/subject/1303465/,,,,,,,,,,,,,,,,,,,,,,
生生长流,https://www.bilibili.com/bangumi/play/ss45992?theme=movie,1992年2月1日上映,8.8,https://movie.douban.com/subject/1303471/,,,,,,,,,,,,,,,,,,,,,,
何处是我朋友的家,https://www.bilibili.com/bangumi/play/ss45549?theme=movie,1987年2月1日上映,8.7,https://movie.douban.com/subject/1301897/,,,,,,,,,,,,,,,,,,,,,,
合法副本,https://www.bilibili.com/bangumi/play/ss45337?theme=movie,2010年5月18日上映,7.9,https://movie.douban.com/subject/2973543/,,,,,,,,,,,,,,,,,,,,,,
猫狗武林,https://www.bilibili.com/bangumi/play/ss45983?theme=movie,2022年11月12日上映,5.9,https://movie.douban.com/subject/26657516/,,,,,,,,,,,,,,,,,,,,,,
妖怪手表：永远的朋友,https://www.bilibili.com/bangumi/play/ss45693?theme=movie,2018年12月14日上映,6.8,https://movie.douban.com/subject/30331537/,,,,,,,,,,,,,,,,,,,,,,
樱桃的滋味,https://www.bilibili.com/bangumi/play/ss45506?theme=movie,1997年5月16日上映,8,https://movie.douban.com/subject/1296177/,,,,,,,,,,,,,,,,,,,,,,
随风而逝,https://www.bilibili.com/bangumi/play/ss45543?theme=movie,1999年9月6日上映,8.1,https://movie.douban.com/subject/1303444/,,,,,,,,,,,,,,,,,,,,,,
一千零一种,https://www.bilibili.com/bangumi/play/ss45982?theme=movie,2023年3月31日上映,6.4,https://movie.douban.com/subject/35317553/,,,,,,,,,,,,,,,,,,,,,,
文豪野犬 真人版,https://www.bilibili.com/bangumi/play/ss45640?theme=movie,2022年1月7日上映,6.1,https://movie.douban.com/subject/35611481/,,,,,,,,,,,,,,,,,,,,,,
相思女子客店,https://www.bilibili.com/bangumi/play/ss45371?theme=movie,1985年6月1日上映,7.3,https://movie.douban.com/subject/4097178/,,,,,,,,,,,,,,,,,,,,,,
红尘,https://www.bilibili.com/bangumi/play/ss44031?theme=movie,1994年1月1日上映,8.4,https://movie.douban.com/subject/2080578/,,,,,,,,,,,,,,,,,,,,,,
山林中头一个女人,https://www.bilibili.com/bangumi/play/ss43650?theme=movie,1986年1月1日上映,6.9,https://movie.douban.com/subject/1889140/,,,,,,,,,,,,,,,,,,,,,,
5月天诺亚方舟,https://www.bilibili.com/bangumi/play/ss38168?theme=movie,2013年9月19日上映,8.4,https://movie.douban.com/subject/24891524/,,,,,,,,,,,,,,,,,,,,,,
枪林恋曲,https://www.bilibili.com/bangumi/play/ss45367?theme=movie,2004年6月30日上映,7.3,https://movie.douban.com/subject/1308862/,,,,,,,,,,,,,,,,,,,,,,
盗狗小队,https://www.bilibili.com/bangumi/play/ss46080?theme=movie,2010年10月28日上映,6,https://movie.douban.com/subject/4899484/,,,,,,,,,,,,,,,,,,,,,,
战场上的布谷鸟,https://www.bilibili.com/bangumi/play/ss46079?theme=movie,2002年9月12日上映,8.3,https://movie.douban.com/subject/1308097/,,,,,,,,,,,,,,,,,,,,,,
孙中山,https://www.bilibili.com/bangumi/play/ss38531?theme=movie,1986年1月1日上映,6.8,https://movie.douban.com/subject/1304017/,,,,,,,,,,,,,,,,,,,,,,
冼星海,https://www.bilibili.com/bangumi/play/ss45740?theme=movie,1994年1月1日上映,7.6,https://movie.douban.com/subject/5345380/,,,,,,,,,,,,,,,,,,,,,,
噪反城市,https://www.bilibili.com/bangumi/play/ss45985?theme=movie,2010年5月18日上映,7.8,https://movie.douban.com/subject/3212318/,,,,,,,,,,,,,,,,,,,,,,
关于我家的一切,https://www.bilibili.com/bangumi/play/ss45942?theme=movie,2022年6月15日上映,8.3,https://movie.douban.com/subject/34953755/,,,,,,,,,,,,,,,,,,,,,,
英雄豪杰之苏乞儿,https://www.bilibili.com/bangumi/play/ss45944?theme=movie,1993年12月11日上映,重复,,,,,,,,,,,,,,,,,,,,,,,
假面骑士时王 下一刻 王权盖茨（中配）,https://www.bilibili.com/bangumi/play/ss45999?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
假面骑士时王 下一刻 王权盖茨,https://www.bilibili.com/bangumi/play/ss45998?theme=movie,全1话,6.7,https://movie.douban.com/subject/34806231/,,,,,,,,,,,,,,,,,,,,,,
剧场版 假面骑士时王 超越时间（中配）,https://www.bilibili.com/bangumi/play/ss45997?theme=movie,全1话,,,,,,,,,,,,,,,,,,,,,,,,
剧场版 假面骑士时王 超越时间,https://www.bilibili.com/bangumi/play/ss45996?theme=movie,全1话,6.3,https://movie.douban.com/subject/33457650/,,,,,,,,,,,,,,,,,,,,,,
火车大劫案,https://www.bilibili.com/bangumi/play/ss45987?theme=movie,1979年2月2日上映,7.1,https://movie.douban.com/subject/1300783/,,,,,,,,,,,,,,,,,,,,,,
天堂凹,https://www.bilibili.com/bangumi/play/ss45366?theme=movie,2009年4月3日上映,6.9,https://movie.douban.com/subject/3546710/,,,,,,,,,,,,,,,,,,,,,,
昆丁布雷克的小丑,https://www.bilibili.com/bangumi/play/ss42541?theme=movie,2020年1月1日上映,7.5,https://movie.douban.com/subject/35306379/,,,,,,,,,,,,,,,,,,,,,,
包氏父子,https://www.bilibili.com/bangumi/play/ss43118?theme=movie,1983年1月1日上映,7.9,https://movie.douban.com/subject/1303883/,,,,,,,,,,,,,,,,,,,,,,
银魂2：世界奇妙银魂物语,https://www.bilibili.com/bangumi/play/ss45945?theme=movie,2018年8月18日上映,7.9,https://movie.douban.com/subject/30276505/,,,,,,,,,,,,,,,,,,,,,,
神勇侦探,https://www.bilibili.com/bangumi/play/ss42660?theme=movie,1981年12月8日上映,NaN,https://movie.douban.com/subject/1292980/,,,,,,,,,,,,,,,,,,,,,,
咫尺之间,https://www.bilibili.com/bangumi/play/ss43236?theme=movie,2023年5月12日上映,5.9,https://movie.douban.com/subject/5256126/,,,,,,,,,,,,,,,,,,,,,,
93航班,https://www.bilibili.com/bangumi/play/ss44790?theme=movie,2006年4月28日上映,7.8,https://movie.douban.com/subject/1588945/,,,,,,,,,,,,,,,,,,,,,,
@坠落夜空,https://www.bilibili.com/bangumi/play/ss43621?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@冰爽西瓜,https://www.bilibili.com/bangumi/play/ss43613?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@ERGE,https://www.bilibili.com/bangumi/play/ss43612?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@Ade,https://www.bilibili.com/bangumi/play/ss43247?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@永无尽头的长街,https://www.bilibili.com/bangumi/play/ss43246?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@妄,https://www.bilibili.com/bangumi/play/ss43245?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@逃跑父亲,https://www.bilibili.com/bangumi/play/ss43244?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@双轮之上,https://www.bilibili.com/bangumi/play/ss43243?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@守书人,https://www.bilibili.com/bangumi/play/ss43242?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@上岸,https://www.bilibili.com/bangumi/play/ss43241?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@沙县什么好吃,https://www.bilibili.com/bangumi/play/ss43240?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@平原上的娜拉,https://www.bilibili.com/bangumi/play/ss43239?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@秘密,https://www.bilibili.com/bangumi/play/ss43238?theme=movie,2020年1月1日上映,,,,,,,,,,,,,,,,,,,,,,,,
@我的朋友王秀枝女士,https://www.bilibili.com/bangumi/play/ss43234?theme=movie,2022年7月1日上映,,,,,,,,,,,,,,,,,,,,,,,,
@壳,https://www.bilibili.com/bangumi/play/ss43233?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@挂失,https://www.bilibili.com/bangumi/play/ss43232?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@冬日订正,https://www.bilibili.com/bangumi/play/ss43231?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@风吹半扇窗,https://www.bilibili.com/bangumi/play/ss43286?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@阿月与阿英,https://www.bilibili.com/bangumi/play/ss43230?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@黯淡星,https://www.bilibili.com/bangumi/play/ss43229?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@金砂朱古力,https://www.bilibili.com/bangumi/play/ss43227?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@蓝屿往事,https://www.bilibili.com/bangumi/play/ss43226?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@打烂你的摄影机,https://www.bilibili.com/bangumi/play/ss43223?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@远山的河,https://www.bilibili.com/bangumi/play/ss43222?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@白的云，蓝的天,https://www.bilibili.com/bangumi/play/ss43221?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@雾霭覆土,https://www.bilibili.com/bangumi/play/ss43218?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@乐土,https://www.bilibili.com/bangumi/play/ss43217?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@临夏西顾,https://www.bilibili.com/bangumi/play/ss43216?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@莜面窝窝,https://www.bilibili.com/bangumi/play/ss43215?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@小寒,https://www.bilibili.com/bangumi/play/ss43213?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@钝器锋利,https://www.bilibili.com/bangumi/play/ss43209?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@遗孤,https://www.bilibili.com/bangumi/play/ss43196?theme=movie,2020年8月1日上映,,,,,,,,,,,,,,,,,,,,,,,,
@最后的藤叶,https://www.bilibili.com/bangumi/play/ss43214?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@微风和煦,https://www.bilibili.com/bangumi/play/ss43212?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@越南公婆上巴黎,https://www.bilibili.com/bangumi/play/ss43211?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@黄真真的演讲,https://www.bilibili.com/bangumi/play/ss43210?theme=movie,2023年9月11日上映,7.2,https://movie.douban.com/subject/35181296/,,,,,,,,,,,,,,,,,,,,,,
@保持飞行,https://www.bilibili.com/bangumi/play/ss43208?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@莫莉,https://www.bilibili.com/bangumi/play/ss43207?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@缄默,https://www.bilibili.com/bangumi/play/ss43206?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@宽窄桂花巷,https://www.bilibili.com/bangumi/play/ss43205?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@送子旅店,https://www.bilibili.com/bangumi/play/ss43202?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@如吾的夏天,https://www.bilibili.com/bangumi/play/ss43201?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@皮影，电影和快手,https://www.bilibili.com/bangumi/play/ss43200?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@捉刀人,https://www.bilibili.com/bangumi/play/ss43199?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@In love,https://www.bilibili.com/bangumi/play/ss43198?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
@寄生,https://www.bilibili.com/bangumi/play/ss43197?theme=movie,2023年9月11日上映,,,,,,,,,,,,,,,,,,,,,,,,
中国的“小皇帝”,https://www.bilibili.com/bangumi/play/ss45943?theme=movie,1987年12月1日上映,6.9,https://movie.douban.com/subject/1307171/,,,,,,,,,,,,,,,,,,,,,,
男子游泳部：最后一击！后篇,https://www.bilibili.com/bangumi/play/ss45829?theme=movie,2022年4月22日上映,8.3,https://movie.douban.com/subject/35447370/,,,,,,,,,,,,,,,,,,,,,,
影迷 Amator,https://www.bilibili.com/bangumi/play/ss45542?theme=movie,1979年11月16日上映,8.3,https://movie.douban.com/subject/1294303/,,,,,,,,,,,,,,,,,,,,,,
毛泽东回韶山,https://www.bilibili.com/bangumi/play/ss45264?theme=movie,2006年1月1日上映,5,https://movie.douban.com/subject/3120334/,,,,,,,,,,,,,,,,,,,,,,
木乃伊历险记,https://www.bilibili.com/bangumi/play/ss45675?theme=movie,2023年1月5日上映,5.8,https://movie.douban.com/subject/35650063/,,,,,,,,,,,,,,,,,,,,,,
新大头儿子和小头爸爸之秘密计划,https://www.bilibili.com/bangumi/play/ss38138?theme=movie,2014年9月26日上映,4.7,https://movie.douban.com/subject/25966045/,,,,,,,,,,,,,,,,,,,,,,
闪电侠,https://www.bilibili.com/bangumi/play/ss45797?theme=movie,2023年6月16日上映,7.7,https://movie.douban.com/subject/3011317/,,,,,,,,,,,,,,,,,,,,,,
